Price,Make,Model,Year,Color,Kilometer,Transmission,New,Engine_Size,Horsepower,Fuel_Type
87550.0,Mercedes,E 300 de,2020,Göy,58000,Avtomat,Xeyr,2.0,311,Plug-in Hibrid
122230.0,Mercedes,GLE 350 4MATIC,2022,Qara,30000,Avtomat,Xeyr,2.0,194,Benzin
119000.0,Mercedes,GLE 350 4MATIC,2021,Ağ,46000,Avtomat,Xeyr,2.0,333,Plug-in Hibrid
33800.0,Hyundai,Elantra,2020,Yaş Asfalt,82077,Avtomat,Xeyr,2.0,150,Benzin
40200.0,Hyundai,Sonata,2021,Gümüşü,150000,Avtomat,Xeyr,2.0,192,Hibrid
39900.0,Kia,Sorento,2019,Yaş Asfalt,145000,Avtomat,Xeyr,2.0,184,Dizel
32500.0,Hyundai,Elantra,2019,Ağ,83000,Avtomat,Xeyr,1.6,132,Benzin
41900.0,Hyundai,Elantra,2024,Yaş Asfalt,0,Variator,Bəli,1.5,156,Benzin
59840.0,BMW,530e,2019,Boz,100000,Avtomat,Xeyr,2.0,292,Plug-in Hibrid
51900.0,Kia,Sportage,2023,Boz,42000,Robot,Xeyr,1.5,227,Hibrid
56950.0,BMW,530,2019,Gümüşü,55000,Avtomat,Xeyr,2.0,249,Benzin
49000.0,Kia,Sorento,2019,Boz,164000,Avtomat,Xeyr,2.2,200,Dizel
98600.0,BMW,X5,2019,Yaş Asfalt,55000,Avtomat,Xeyr,3.0,340,Benzin
131750.0,BMW,X5,2021,Yaş Asfalt,54400,Avtomat,Xeyr,3.0,249,Dizel
146300.0,Mercedes,E 300 e,2024,Açıq yaşıl,3000,Avtomat,Xeyr,2.0,330,Plug-in Hibrid
42000.0,Kia,K5,2021,Boz,192000,Avtomat,Xeyr,1.6,180,Benzin
38000.0,Kia,Cerato,2023,Ağ,4000,Avtomat,Xeyr,2.0,150,Benzin
220830.0,Mercedes,GLS 450 4MATIC,2022,Qara,0,Avtomat,Bəli,3.0,367,Benzin
66500.0,Kia,Carnival,2021,Qara,100000,Avtomat,Xeyr,2.2,202,Dizel
59160.0,Kia,Sorento,2022,Ağ,58394,Avtomat,Xeyr,1.6,230,Hibrid
71400.0,BMW,530e,2020,Yaş Asfalt,92000,Avtomat,Xeyr,2.0,292,Plug-in Hibrid
39700.0,Hyundai,Sonata,2021,Ağ,48000,Avtomat,Xeyr,1.6,183,Benzin
65450.0,Kia,Sorento,2023,Yaş Asfalt,0,Avtomat,Bəli,1.6,230,Hibrid
472220.89999999997,Mercedes,G 63 AMG,2023,Qara,4900,Avtomat,Xeyr,4.0,585,Benzin
57290.0,Kia,Sorento,2022,Ağ,71000,Avtomat,Xeyr,1.6,230,Hibrid
166600.0,BMW,X7,2022,Qara,30000,Avtomat,Xeyr,3.0,380,Benzin
370600.0,Mercedes,G 63 AMG,2021,Qara,22000,Avtomat,Xeyr,4.0,585,Benzin
70550.0,Kia,Carnival,2023,Ağ,1400,Avtomat,Xeyr,2.2,202,Dizel
25500.0,Hyundai,Elantra,2019,Qara,46000,Avtomat,Xeyr,2.0,150,Benzin
165750.0,BMW,X7,2021,Boz,39000,Avtomat,Xeyr,3.0,340,Benzin
56100.0,Kia,Sorento,2021,Ağ,140000,Avtomat,Xeyr,1.6,230,Hibrid
44500.0,Hyundai,Sonata,2021,Yaş Asfalt,53000,Avtomat,Xeyr,2.0,192,Hibrid
425000.0,Mercedes,G 63 AMG,2023,Qara,15000,Avtomat,Xeyr,4.0,585,Benzin
50830.0,Hyundai,Sonata,2023,Yaş Asfalt,7000,Avtomat,Xeyr,1.6,183,Benzin
141098.3,Mercedes,GLS 450 4MATIC,2019,Qara,85000,Avtomat,Xeyr,3.0,367,Benzin
46000.0,Kia,Sorento,2019,Qara,88000,Avtomat,Xeyr,2.0,184,Dizel
26700.0,Hyundai,Elantra,2019,Tünd qırmızı,40000,Avtomat,Xeyr,2.0,170,Benzin
32000.0,Hyundai,Elantra,2021,Göy,64000,Avtomat,Xeyr,2.0,150,Benzin
34900.0,Hyundai,Elantra,2022,Ağ,25000,Avtomat,Xeyr,1.6,132,Benzin
237830.0,BMW,X7,2024,Boz,0,Avtomat,Bəli,3.0,381,Benzin
